time,open,high,low,close,volume
1780444800,757.0,757.0,757.0,757.0,0
1780531200,756.0,756.0,756.0,756.0,0
1780617600,750.0,750.0,750.0,750.0,0
1780876800,745.0,745.0,745.0,745.0,0
1780963200,740.0,740.0,740.0,740.0,0
1781049600,735.0,735.0,735.0,735.0,0
1781136000,732.0,732.0,732.0,732.0,0
1781222400,745.0,745.0,745.0,745.0,0
1781481600,755.0,755.0,755.0,755.0,0
1781568000,753.0,753.0,753.0,753.0,0
1781654400,755.0,755.0,755.0,755.0,0
1781740800,746.0,746.0,746.0,746.0,0
1781827200,752.0,752.0,752.0,752.0,0
1782086400,748.0,748.0,748.0,748.0,0
1782172800,741.0,741.0,741.0,741.0,0
1782259200,740.0,740.0,740.0,740.0,0
1782345600,740.0,740.0,740.0,740.0,0
1782432000,734.0,734.0,734.0,734.0,0
1782691200,740.0,740.0,740.0,740.0,0
1782777600,744.0,744.0,744.0,744.0,0
1782864000,749.0,749.0,749.0,749.0,0
1782950400,750.0,750.0,750.0,750.0,0
1783036800,750.0,750.0,750.0,750.0,0
1783296000,750.0,750.0,750.0,750.0,0
1783382400,749.0,749.0,749.0,749.0,0
1783468800,745.0,745.0,745.0,745.0,0
1783555200,750.0,750.0,750.0,750.0,0
1783641600,753.0,753.0,753.0,753.0,0
1783900800,754.0,754.0,754.0,754.0,0
1783987200,752.0,752.0,752.0,752.0,0
1784073600,757.0,757.0,757.0,757.0,0
1784160000,755.0,755.0,755.0,755.0,0
1784246400,751.0,751.0,751.0,751.0,0
1784505600,747.0,747.0,747.0,747.0,0
1784592000,747.0,747.0,747.0,747.0,0
1784678400,750.0,750.0,750.0,750.0,0
1784764800,745.0,745.0,745.0,745.0,0
1784851200,740.0,740.0,740.0,740.0,0
1785110400,740.0,740.0,740.0,740.0,0
1785196800,742.0,742.0,742.0,742.0,0
1785283200,738.0,738.0,738.0,738.0,0
1785369600,740.0,740.0,740.0,740.0,0
1785456000,745.0,745.0,745.0,745.0,0
1785715200,755.0,755.0,755.0,755.0,0
1785801600,767.0,767.0,767.0,767.0,0
1785888000,773.0,773.0,773.0,773.0,0
1785974400,771.0,771.0,771.0,771.0,0
